"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.60%","%","912872.5","6264905.5","15%","14.20%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","19.70%","%","1139126","5785208.5","20.20%","19.20%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","25.30%","%","16703.5","66111.5","33.60%","16.90%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","34.20%","%","81217.5","237820.5","38.80%","29.50%"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","23.40%","%","34619","148251.5","29%","17.70%"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","28.30%","%","14781","52142","38.20%","18.50%"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","29.20%","%","147321","504325.5","32.40%","26%"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.50%","%","1287490.5","6295013.5","20.90%","20%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24.40%","%","935300","3833484","25%","23.80%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","35.90%","%","14096","39258","48.20%","23.60%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.20%","%","68488","200237","39.40%","29%"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","29.40%","%","31009","105622","36.70%","22%"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","41.90%","%","20989","50081","52.60%","31.20%"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","34.10%","%","134582","395198","37.80%","30.30%"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","25.30%","%","1070507","4231387","25.90%","24.70%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","19.40%","%","371473","1914112","20.20%","18.60%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","30.40%","%","95717","314448","34.40%","26.40%"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","25.40%","%","29705","117007","31.90%","18.90%"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","32.60%","%","42938","131805","39.10%","26.10%"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","29.50%","%","172514","585686","32.40%","26.50%"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","21.80%","%","544644","2503440","22.50%","21%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","49.70%","%","1353461","2722437","50.50%","48.90%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","57.60%","%","15855","27522","72.30%","42.90%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","57.20%","%","191978","335417","61.20%","53.20%"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","46.60%","%","48288","103680","54.40%","38.70%"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","51%","%","57279","112212","58.60%","43.40%"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","54.10%","%","313400","578831","57.30%","51%"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","50.50%","%","1668031","3304536","51.20%","49.70%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","33.30%","%","31253","93831","37.80%","28.80%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","39.20%","%","46855","119546","43.40%","35%"
"% of individuals inactive","White","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","18.50%","%","5938187","32020160","18.70%","18.30%"
"% of individuals inactive","Mixed","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","19.90%","%","75055","377246","23.20%","16.60%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","26.20%","%","634882","2423042","27.60%","24.80%"
"% of individuals inactive","Black or Black British","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","19.70%","%","219725","1118189","21.60%","17.70%"
"% of individuals inactive","Other","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","27.40%","%","223085","815176","29.90%","24.90%"
"% of individuals inactive","Other than White ","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","24.40%","%","1152747","4733653","25.30%","23.40%"
"% of individuals inactive","Unreported","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","31%","%","14834","47803","42.40%","19.70%"
"% of individuals inactive","All","ONS 5+1","2015","Year","England, Wales and Scotland ","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","19.30%","%","7105768","36801616","19.50%","19.10%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.60%","%","445716","5861493","7.90%","7.30%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.20%","%","5584","77168","12.60%","1.90%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","4.50%","%","28369","626712","5.90%","3.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","5.10%","%","11014","216205","7.70%","2.50%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","9.40%","%","20701","219887","12.90%","6%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","5.80%","%","65668","1139972","6.90%","4.60%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","7.30%","%","511991","7007667","7.60%","7%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11%","%","343759.5","3127266","11.50%","10.50%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","8.30%","%","2727.5","32861.5","16.70%","-0.10%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.70%","%","17083","115867.5","20.20%","9.30%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","9.30%","%","5970.5","64407","15.60%","3%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","16.30%","%","5589","34205","27.50%","5.20%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","12.70%","%","31370","247341","16.30%","9.10%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11.10%","%","375202.5","3376287","11.60%","10.60%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","14.60%","%","396442.5","2722905","15.20%","13.90%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","17%","%","6683.5","39221.5","27.40%","6.70%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","16.10%","%","19387","120505.5","21.60%","10.60%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","16.10%","%","10402.5","64522","24.20%","8.10%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","22.80%","%","7428","32529","35.50%","10.20%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","17.10%","%","43901","256778","21.10%","13.10%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","14.80%","%","440343.5","2981335","15.40%","14.10%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","15.90%","%","289279","1818836","16.70%","15.10%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","13.30%","%","13848","104104","18.70%","7.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","21%","%","10605","50575","31%","11%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","18.20%","%","35486","194933","22.80%","13.60%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","16.10%","%","324765","2014186","16.90%","15.30%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","12.80%","%","147290","1146274","13.80%","11.90%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","11%","%","20112","182190","14.90%","7.20%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","16.10%","%","9618","59637","24%","8.30%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","16.70%","%","11784","70464","24.20%","9.20%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","13.50%","%","43802","323286","16.70%","10.40%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","13.10%","%","192671","1472768","13.90%","12.20%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","40.50%","%","515430","1273172","41.70%","39.20%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","35.10%","%","52527","149835","41.20%","28.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","52.80%","%","25017","47384","65%","40.60%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","33.60%","%","16880","50247","44.90%","22.30%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","39.20%","%","103458","264148","44%","34.30%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","40.20%","%","618888","1538568","41.40%","39.10%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","32.50%","%","16104","49588","39.10%","25.80%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","34.70%","%","21403","61692","40.80%","28.60%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.50%","%","2154021","15999534","13.70%","13.20%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","16.10%","%","31707","197153","20.70%","11.50%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","11.80%","%","153448","1305635","13.20%","10.30%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","14.40%","%","72823","504067","17.10%","11.80%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","16%","%","68687","429234","19.10%","13%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.40%","%","326665","2436089","14.60%","12.20%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.50%","%","2485264","18452503","13.70%","13.20%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","14%","%","897842","6432873","14.40%","13.60%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","10.50%","%","11347","108429","15.50%","5.40%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","23.80%","%","132240","554926","26.70%","20.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","13.20%","%","38081","289393","16.50%","9.80%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","27.70%","%","63718","229702","32.70%","22.80%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","20.80%","%","245386","1182450","22.70%","18.80%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 and above","National Qualifications Framework (NQF) level","15%","%","1144038","7620156","15.40%","14.60%"
